Cell ID (v630 Root ID)
720575940605165484
720575940605514249
720575940607646933
720575940608886539
720575940611193298
720575940613680621
720575940614026671
720575940614047399
720575940614194087
720575940614780583
720575940616520902
720575940616853365
720575940617226964
720575940617252353
720575940619123614
720575940620200212
720575940620406292
720575940620412070
720575940620443519
720575940620545985
720575940620765633
720575940620939502
720575940620945542
720575940620964443
720575940622052336
720575940623971303
720575940624582839
720575940626081929
720575940626110757
720575940626289726
720575940626436901
720575940629062811
720575940629088784
720575940629090263
720575940629385771
720575940630021058
720575940630423490
720575940630439388
720575940630472535
720575940630550584
720575940630640997
720575940631408914
720575940631875403
720575940632715437
720575940632765604
720575940635097439
720575940635171179
720575940635203320
720575940635663979
720575940637080286
720575940640254848
720575940643850400
720575940650463609
720575940652660470
